Make,Model,Year,Color,Price,Foreign/Local,Engine Type,Mileage
Mitsubishi,Shogun,2010,Silver,"KSh 2,850,000",Kenyan Used,Automatic,213000
Ford,Ranger,2008,Black,"KSh 960,000",Kenyan Used,Manual,300000
Nissan,Tiida,2010,White,"KSh 550,000",Kenyan Used,Automatic,143000
Nissan,Advan,2013,White,"KSh 580,000",Kenyan Used,Automatic,
Mercedes-Benz,C200,2007,Black,"KSh 1,350,000",Kenyan Used,Automatic,121000
Subaru,Forester,2004,Silver,"KSh 850,000",Kenyan Used,Automatic,124000
Toyota,Probox,2015,White,"KSh 870,000",Kenyan Used,Automatic,98000
Subaru,Impreza,2014,Silver,"KSh 1,400,000",Foreign Used,Automatic,17400
Toyota,Land,2016,Black,"KSh 5,700,000",Foreign Used,Automatic,33000
Toyota,Harrier,2014,White,"KSh 2,850,000",Kenyan Used,Automatic,64000
Nissan,Wingroad,2005,White,"KSh 265,000",Kenyan Used,Automatic,
Toyota,Corolla,1990,White,"KSh 200,000",Kenyan Used,Manual,
Nissan,Juke,2011,Brown,"KSh 875,000",Kenyan Used,Automatic,
Toyota,Crown,2016,White,"KSh 3,000,000",Foreign Used,Automatic,
BMW,116i,2010,White,"KSh 871,500",Kenyan Used,Automatic,258613
Nissan,X-Trail,2012,Black,"KSh 1,575,000",Foreign Used,Automatic,142739
Honda,Fit,2012,Silver,"KSh 714,000",Foreign Used,Automatic,207696
BMW,523i,2011,Gray,"KSh 2,625,000",Kenyan Used,Automatic,122973
Nissan,March,2013,Silver,"KSh 462,000",Kenyan Used,Automatic,133906
Nissan,Sunny,,white,"KSh 283,500",Kenyan Used,Automatic,199951
Toyota,Vitz,2006,White,"KSh 525,000",Foreign Used,Automatic,93007
Toyota,Esquire,2016,Black,"KSh 2,400,000",Foreign Used,Automatic,77000
Honda,Odyssey,2014,White,"KSh 1,750,000",Kenyan Used,Automatic,
Nissan,X-Trail,2007,Black,"KSh 970,000",Kenyan Used,Automatic,
Nissan,Note,2016,Blue,"KSh 980,000",Foreign Used,Automatic,97000
Nissan,Tiida,2007,Beige,"KSh 500,000",Kenyan Used,Automatic,246488
BMW,550i,2012,Blue,"KSh 3,800,000",Kenyan Used,Automatic,29000
Nissan,Advan,2015,Gray,"KSh 800,000",Foreign Used,Automatic,
Toyota,Land,2017,Black,"KSh 5,200,000",Kenyan Used,Automatic,121000
Toyota,Allion,2008,White,"KSh 720,000",Foreign Used,Automatic,125463
Lexus,RX,2011,White,"KSh 1,900,000",Kenyan Used,Automatic,155000
Toyota,Corolla,2012,White,"KSh 1,095,000",Kenyan Used,Automatic,
Toyota,Wish,2016,White,"KSh 1,800,000",Foreign Used,Automatic,
Subaru,Legacy,2013,Black,"KSh 1,550,000",Kenyan Used,Automatic,98021
Subaru,Outback,2016,Black,"KSh 3,000,000",Foreign Used,Automatic,
Mini,Cooper,2012,Blue,"KSh 1,050,000",Kenyan Used,Automatic,130000
Toyota,Land,2015,White,"KSh 4,700,000",Kenyan Used,Automatic,57000
Audi,A1,2016,White,"KSh 1,600,000",Foreign Used,Automatic,82831
Suzuki,Hustler,2016,Beige,"KSh 900,000",Foreign Used,Automatic,61296
Toyota,Succeed,2010,White,"KSh 720,000",Kenyan Used,Automatic,193464
Mazda,Axela,2016,Blue,"KSh 2,100,000",Foreign Used,CVT,152000
Nissan,Advan,2014,White,"KSh 700,000",Foreign Used,Automatic,
Mitsubishi,Colt,2010,Blue,"KSh 500,000",Kenyan Used,Automatic,200000
Toyota,Vanguard,2013,,"KSh 1,700,000",Kenyan Used,Automatic,146800
Toyota,Raum,2008,Silver,"KSh 715,000",Kenyan Used,Automatic,126000
Toyota,Wish,2010,Black,"KSh 820,000",Foreign Used,Automatic,168524
Porsche,Cayenne,2016,White,"KSh 7,200,000",Foreign Used,Automatic,95000
Toyota,Corolla,2012,Pearl,"KSh 1,100,000",Kenyan Used,Automatic,121800
Land,Rover,2017,Gold,"KSh 10,500,000",Kenyan Used,Automatic,63500
Mercedes-Benz,Viano,2017,Black,"KSh 8,500,000",Kenyan Used,Automatic,70500
Suzuki,Wagon,2014,Black,"KSh 682,500",Kenyan Used,Automatic,217522
Daihatsu,HIJET,2014,Silver,"KSh 472,500",Kenyan Used,Automatic,332835
Nissan,Note,2016,Silver,"KSh 1,175,200",Kenyan Used,Automatic,27013
Toyota,Alphard,2012,White,"KSh 1,680,000",Kenyan Used,Automatic,167912
Mercedes-Benz,C200,2011,White,"KSh 1,890,000",Kenyan Used,Automatic,107413
Subaru,Impreza,2012,Silver,"KSh 1,092,000",Kenyan Used,Automatic,119609
Honda,Vezel,2014,Black,"KSh 1,995,000",Kenyan Used,Automatic,78165
Toyota,Probox,2010,White,"KSh 676,000",Kenyan Used,Automatic,345144
Toyota,Vitz,2013,Black,"KSh 780,000",Kenyan Used,Automatic,168368
Nissan,X-Trail,2007,Red,"KSh 470,000",Kenyan Used,Automatic,
Mazda,Demio,2015,Red,"KSh 1,080,000",Kenyan Used,Automatic,125075
Audi,Q3,2015,White,"KSh 3,099,000",Foreign Used,Automatic,89000
Daihatsu,Mira,2015,White,"KSh 730,000",Kenyan Used,Automatic,
Mitsubishi,RVR,2016,White,"KSh 2,350,000",Foreign Used,Automatic,
BMW,X1,2016,Brown,"KSh 2,800,000",Foreign Used,Automatic,
Volkswagen,Touran,2016,White,"KSh 2,050,000",Foreign Used,Automatic,
Peugeot,208,2017,Orange,"KSh 1,350,000",Foreign Used,Automatic,
Nissan,Note,2016,White,"KSh 1,350,000",Foreign Used,Manual,68637
Audi,Q5,2017,,"KSh 4,400,000",Foreign Used,Automatic,57000
Suzuki,Swift,2012,Silver,"KSh 670,000",Kenyan Used,Automatic,
Toyota,Axio,2014,Pearl,"KSh 1,220,000",Kenyan Used,Automatic,82000
Suzuki,Escudo,2012,Brown,"KSh 1,600,000",Kenyan Used,Automatic,130000
Toyota,Allion,2011,Silver,"KSh 985,000",Kenyan Used,Automatic,118000
Mercedes-Benz,CLS,2012,White,"KSh 3,480,000",Kenyan Used,Automatic,62000
Audi,SQ5,2016,White,"KSh 5,350,000",Foreign Used,Automatic,50000
Audi,Q5,2017,White,"KSh 4,400,000",Foreign Used,Automatic,60000
Suzuki,Swift,2016,Black,"KSh 1,430,000",Foreign Used,Manual,123000
Toyota,Auris,2007,Red,"KSh 850,000",Kenyan Used,Automatic,122000
Toyota,RAV4,2017,Gray,"KSh 2,699,000",Kenyan Used,Manual,51230
Toyota,Corolla,2012,White,"KSh 1,099,999",Kenyan Used,Automatic,
Toyota,Esquire,2016,Black,"KSh 2,450,000",Foreign Used,Automatic,53000
Lexus,NX,2017,Black,"KSh 4,900,000",Foreign Used,Automatic,
Toyota,Hilux,2012,Black,"KSh 2,600,000",Kenyan Used,Automatic,
Toyota,TownAce,2005,Silver,"KSh 670,000",Kenyan Used,Automatic,171000
Daihatsu,Mira,2015,White,"KSh 695,000",Kenyan Used,Automatic,
Mitsubishi,Mirage,2016,Brown,"KSh 1,100,000",Foreign Used,Automatic,65000
Mercedes-Benz,C200,2012,White,"KSh 2,250,000",Kenyan Used,Automatic,117000
Suzuki,Vitara,2016,Silver,"KSh 2,450,000",Foreign Used,Automatic,93000
Subaru,Levorg,2016,Blue,"KSh 2,250,000",Foreign Used,Automatic,59000
Daihatsu,Esse,2011,Silver,"KSh 399,000",Kenyan Used,Automatic,72000
Nissan,Commercial,2016,White,"KSh 2,450,000",Foreign Used,Automatic,116266
Daihatsu,HIJET,2014,Silver,"KSh 450,000",Kenyan Used,Automatic,
Toyota,Vitz,2015,Blue,"KSh 990,000",Kenyan Used,Automatic,96000
Lexus,RX,2003,Black,"KSh 980,000",Kenyan Used,Automatic,180000
Mazda,CX-5,2017,Red,"KSh 3,250,000",Foreign Used,Automatic,81000
Honda,Fit,2016,White,"KSh 1,250,000",Foreign Used,Automatic,149000
Daihatsu,HIJET,2014,Silver,"KSh 500,000",Kenyan Used,Automatic,330000
Toyota,Axio,2017,Silver,"KSh 1,650,000",Foreign Used,Automatic,120000
Volkswagen,Touareg,2005,Black,"KSh 1,350,000",Kenyan Used,Automatic,
Nissan,NV200,2016,Silver,"KSh 1,350,000",Foreign Used,Automatic,97000
Suzuki,Hustler,2016,Green,"KSh 950,000",Foreign Used,Automatic,76000
Mercedes-Benz,C200,2012,Silver,"KSh 2,000,000",Kenyan Used,Automatic,114000
Toyota,Passo,2017,Green,"KSh 980,000",Foreign Used,Automatic,57000
Nissan,Note,2017,Pearl,"KSh 1,300,000",Foreign Used,Automatic,68000
Toyota,Land,2009,Black,"KSh 2,150,000",Kenyan Used,Automatic,151000
Mazda,Axela,2016,Pink,"KSh 1,900,000",Foreign Used,Automatic,89172
Volkswagen,Tiguan,2017,Brown,"KSh 3,399,999",Foreign Used,Automatic,130000
Toyota,Sienta,,Black,"KSh 1,600,000",Foreign Used,Automatic,101880
Honda,CR-V,2016,Black,"KSh 3,600,000",Foreign Used,Automatic,57000
Toyota,Axio,2014,White,"KSh 1,230,000",Kenyan Used,Automatic,
Toyota,Axio,2016,Pearl,"KSh 1,600,000",Foreign Used,Automatic,145000
Toyota,Land,2011,White,"KSh 3,300,000",Kenyan Used,Automatic,64000
Suzuki,Alto,2013,White,"KSh 450,000",Kenyan Used,Automatic,235129
Toyota,Vitz,2014,Silver,"KSh 900,000",Foreign Used,Automatic,79000
Toyota,Passo,2011,White,"KSh 535,000",Kenyan Used,Automatic,
BMW,X3,2016,White,"KSh 4,380,000",Foreign Used,Automatic,60000
Toyota,Ractis,2008,Gray,"KSh 620,000",Kenyan Used,Automatic,148000
Toyota,Vitz,2013,Red,"KSh 850,000",Kenyan Used,Automatic,
Nissan,Note,2015,Silver,"KSh 980,000",Kenyan Used,Automatic,96000
Toyota,Corolla,2012,Silver,"KSh 1,100,000",Kenyan Used,Automatic,129000
Toyota,TownAce,2015,White,"KSh 750,000",Kenyan Used,Automatic,123560
Daihatsu,Mira,2015,White,"KSh 660,000",Kenyan Used,Automatic,
Toyota,Noah,2009,Black,"KSh 850,000",Kenyan Used,Automatic,219229
Toyota,Noah,2009,Black,"KSh 930,000",Kenyan Used,Automatic,149000
Nissan,Hardbody,2011,White,"KSh 1,150,000",Kenyan Used,Manual,
Toyota,Corolla,2003,Silver,"KSh 550,000",Kenyan Used,Automatic,
Toyota,Probox,2012,Silver,"KSh 695,000",Kenyan Used,Automatic,165284
Honda,Vezel,2016,Pearl,"KSh 2,650,000",Foreign Used,Automatic,79000
Isuzu,D-MAX,2012,White,"KSh 1,290,000",Kenyan Used,Manual,159000
Land,Rover,2016,Gray,"KSh 6,480,000",Foreign Used,Automatic,
Toyota,Corolla,2016,White,"KSh 1,650,000",Foreign Used,Automatic,138000
Nissan,Tiida,2010,Black,"KSh 450,000",Kenyan Used,Automatic,130000
Toyota,Harrier,2010,White,"KSh 1,820,000",Kenyan Used,Automatic,
Honda,Vezel,2016,Black,"KSh 2,600,000",Foreign Used,Automatic,85000
Toyota,Auris,2014,Silver,"KSh 1,400,000",Foreign Used,Automatic,96000
Toyota,Axio,2014,White,"KSh 1,250,000",Kenyan Used,Automatic,98080
Toyota,Land,2016,Black,"KSh 5,200,000",Foreign Used,Automatic,106545
Nissan,March,2014,Pink,"KSh 580,000",Kenyan Used,Automatic,152000
Suzuki,Swift,2017,Silver,"KSh 1,450,000",Foreign Used,Automatic,22000
Toyota,Allion,2010,Silver,"KSh 980,000",Kenyan Used,Automatic,
Honda,CR-V,2011,Black,"KSh 1,790,000",Kenyan Used,Automatic,
Toyota,Land,2016,Ivory,"KSh 6,600,000",Foreign Used,Automatic,
Nissan,X-Trail,2014,Black,"KSh 2,100,000",Foreign Used,Automatic,87400
Toyota,Carib,1999,White,"KSh 295,000",Kenyan Used,Manual,
Toyota,Premio,2017,Red,"KSh 2,600,000",Foreign Used,Automatic,22000
Mitsubishi,Mirage,2016,Red,"KSh 900,000",Foreign Used,Automatic,79548
Nissan,Note,2010,Black,"KSh 620,000",Kenyan Used,Automatic,
Honda,Vezel,2014,Pearl,"KSh 2,190,000",Foreign Used,Automatic,83914
Toyota,Land,2012,Green,"KSh 4,650,000",Kenyan Used,Automatic,
Mitsubishi,Delica,2016,Silver,"KSh 950,000",Foreign Used,Automatic,72400
Nissan,Serena,2008,Silver,"KSh 500,000",Kenyan Used,Automatic,300000
Toyota,Land,2017,Red,"KSh 8,400,000",Foreign Used,Automatic,11000
Mercedes-Benz,E240,2007,Blue,"KSh 1,350,000",Kenyan Used,Automatic,
Suzuki,Swift,2013,Blue,"KSh 800,000",Kenyan Used,Automatic,
Nissan,Dualis,2010,Black,"KSh 1,010,000",Kenyan Used,Automatic,207600
Toyota,Corolla,2012,Silver,"KSh 1,100,000",Kenyan Used,Automatic,133479
Daihatsu,Mira,2016,Silver,"KSh 680,000",Foreign Used,Automatic,82478
Toyota,Land,2014,White,"KSh 4,800,000",Kenyan Used,Automatic,121000
Toyota,Land,2015,Black,"KSh 5,800,000",Kenyan Used,Automatic,121000
Lexus,NX,2016,Beige,"KSh 4,200,000",Kenyan Used,Automatic,121000
Toyota,Premio,2016,Silver,"KSh 2,200,000",Foreign Used,Automatic,27058
Subaru,Forester,2003,Red,"KSh 755,000",Kenyan Used,Automatic,191000
Toyota,Wish,2004,Blue,"KSh 600,000",Kenyan Used,Automatic,
Mazda,Axela,2016,Gray,"KSh 1,850,000",Foreign Used,Automatic,72154
Toyota,Wish,2014,White,"KSh 1,480,000",Foreign Used,Automatic,94000
Toyota,Voxy,2016,Pearl,"KSh 2,450,000",Foreign Used,Automatic,125000
Peugeot,208,2017,Blue,"KSh 1,350,000",Foreign Used,Automatic,73425
Honda,Fit,2008,Silver,"KSh 550,000",Kenyan Used,Automatic,
Toyota,Probox,2014,White,"KSh 845,000",Kenyan Used,Automatic,
Toyota,Passo,2012,Pink,"KSh 530,000",Kenyan Used,Automatic,153000
Mazda,Demio,2015,Gray,"KSh 1,100,000",Foreign Used,Automatic,152000
Nissan,NV200,2011,White,"KSh 720,000",Kenyan Used,Automatic,205490
Toyota,Hilux,2019,Black,"KSh 8,000,000",Foreign Used,Automatic,
Toyota,Vanguard,2013,Burgundy,"KSh 1,690,000",Kenyan Used,Automatic,131000
Toyota,Vitz,2016,Black,"KSh 1,300,000",Foreign Used,Automatic,
Mazda,Atenza,2014,White,"KSh 1,680,000",Foreign Used,Automatic,89500
Toyota,Allion,2017,Red,"KSh 2,500,000",Foreign Used,Automatic,20000
Hyundai,i30,2013,Gray,"KSh 2,300,000",Kenyan Used,Automatic,70000
Suzuki,Escudo,2015,Black,"KSh 2,120,000",Kenyan Used,Automatic,93734
Toyota,Axio,2016,Gold,"KSh 1,700,000",Foreign Used,Automatic,64354
Subaru,Forester,2016,Blue,"KSh 3,200,000",Foreign Used,Automatic,78542
Toyota,Sienta,2016,Blue,"KSh 1,800,000",Foreign Used,Automatic,
Toyota,Allion,2009,Silver,"KSh 970,000",Kenyan Used,Automatic,152000
Toyota,Harrier,2017,Red,"KSh 3,900,000",Foreign Used,Automatic,74850
Mercedes-Benz,200E,2005,Black,"KSh 1,700,000",Kenyan Used,Automatic,167000
Honda,CR-V,2013,Black,"KSh 2,000,000",Kenyan Used,Automatic,76040
Toyota,Land,,Black,"KSh 10,100,000",Foreign Used,Automatic,
Mercedes-Benz,E250,2014,Pearl,"KSh 3,500,000",Foreign Used,Automatic,71000
Subaru,Legacy,2001,Silver,"KSh 380,000",Kenyan Used,Automatic,244634
Renault,Kadjar,2022,Gray,"KSh 3,250,000",Foreign Used,Automatic,1600
Toyota,Crown,2018,Silver,"KSh 4,800,000",Foreign Used,Automatic,43121
Nissan,X-Trail,2010,Gray,"KSh 1,150,000",Kenyan Used,Automatic,
Mercedes-Benz,E250,2017,Black,"KSh 4,800,000",Foreign Used,Automatic,42135
Toyota,Harrier,2016,Black,"KSh 3,500,000",Foreign Used,Automatic,82000
Toyota,Allion,2017,Gray,"KSh 1,980,000",Kenyan Used,Automatic,
Toyota,C-HR,2017,White,"KSh 3,700,000",Foreign Used,Automatic,42315
Nissan,Note,2016,Gray,"KSh 1,045,000",Foreign Used,Automatic,75000
Nissan,X-Trail,2010,Gray,"KSh 1,180,000",Kenyan Used,Automatic,
Mazda,CX-5,2017,Gray,"KSh 3,500,000",Foreign Used,Automatic,74000
Toyota,Crown,2016,Black,"KSh 3,600,000",Foreign Used,Automatic,37862
Volkswagen,Passat,2016,White,"KSh 3,400,000",Foreign Used,Automatic,62580
Mazda,CX-5,2012,White,"KSh 1,680,000",Kenyan Used,Automatic,148000
Toyota,Land,2014,Black,"KSh 10,000,000",Kenyan Used,Automatic,128434
Toyota,Land,2014,Pearl,"KSh 5,300,000",Foreign Used,Automatic,98000
Volkswagen,Golf,2016,Silver,"KSh 2,100,000",Foreign Used,Automatic,72458
Subaru,Forester,2016,Silver,"KSh 3,050,000",Foreign Used,Automatic,44000
Subaru,Legacy,2014,Black,"KSh 1,480,000",Kenyan Used,Automatic,
Toyota,Mark,2007,Silver,"KSh 610,000",Kenyan Used,Automatic,155093
Toyota,Axio,2010,White,"KSh 820,000",Kenyan Used,Automatic,
Toyota,Land,2011,Black,"KSh 6,790,000",Kenyan Used,Automatic,146600
Subaru,Legacy,2014,Black,"KSh 1,450,000",Kenyan Used,Automatic,
Toyota,Vitz,2016,Purple,"KSh 1,200,000",Foreign Used,Automatic,72450
Toyota,Noah,2016,Black,"KSh 2,450,000",Foreign Used,Automatic,82548
Subaru,Trezia,2012,Blue,"KSh 650,000",Kenyan Used,Automatic,1050000
Toyota,Axio,2016,White,"KSh 1,600,000",Foreign Used,Automatic,67824
Toyota,Corolla,2016,White,"KSh 1,650,000",Foreign Used,Automatic,72148
Toyota,Allion,2016,Blue,"KSh 2,350,000",Foreign Used,Automatic,62450
Ford,Ranger,2016,White,"KSh 6,350,000",Foreign Used,Automatic,59800
Toyota,Axio,2018,White,"KSh 1,600,000",Foreign Used,Automatic,53284
Toyota,Passo,2016,Purple,"KSh 950,000",Foreign Used,Automatic,87254
Toyota,Corolla,2016,Orange,"KSh 1,850,000",Foreign Used,Automatic,75248
Toyota,Wish,2011,Silver,"KSh 1,200,000",Kenyan Used,Automatic,
Toyota,Passo,2016,Red,"KSh 980,000",Foreign Used,Automatic,75240
Toyota,Sienta,2015,Black,"KSh 1,300,000",Foreign Used,Automatic,85000
Mitsubishi,Pajero,2005,Silver,"KSh 890,000",Kenyan Used,Manual,
Toyota,Corolla,2017,Black,"KSh 2,100,000",Foreign Used,Automatic,76325
Suzuki,Every,2016,White,"KSh 860,000",Foreign Used,Automatic,
Toyota,TownAce,2013,White,"KSh 620,000",Kenyan Used,Automatic,117232
BMW,X3,2013,Blue,"KSh 1,900,000",Kenyan Used,Automatic,
Toyota,Harrier,2016,Black,"KSh 3,650,000",Foreign Used,Automatic,
Land,Rover,1997,Green,"KSh 1,650,000",Kenyan Used,Manual,
Nissan,Wingroad,2009,White,"KSh 550,000",Kenyan Used,Automatic,92134
Mazda,CX-5,2017,Red,"KSh 3,400,000",Foreign Used,Automatic,
Toyota,Harrier,2016,Blue,"KSh 4,200,000",Foreign Used,Automatic,
Mercedes-Benz,C200,2006,Green,"KSh 930,000",Kenyan Used,Automatic,
Toyota,Passo,2012,Silver,"KSh 420,000",Kenyan Used,Automatic,110000
Toyota,Land,2015,Blue,"KSh 6,000,000",Kenyan Used,Manual,
Toyota,Land,2010,Black,"KSh 3,700,000",Kenyan Used,Automatic,
Toyota,Premio,2012,White,"KSh 1,380,000",Kenyan Used,Automatic,
Suzuki,Sierra,1994,Orange,"KSh 250,000",Kenyan Used,Manual,
Toyota,Vanguard,2009,Gray,"KSh 1,650,000",Kenyan Used,Automatic,115456
Toyota,Crown,2016,Burgundy,"KSh 3,500,000",Foreign Used,Automatic,76528
Toyota,Allion,2016,Silver,"KSh 2,080,000",Kenyan Used,Automatic,37284
Subaru,Legacy,2012,Silver,"KSh 1,280,000",Kenyan Used,Automatic,141000
Lexus,LX,,Black,"KSh 13,000,000",Foreign Used,Automatic,
Subaru,Legacy,2014,Black,"KSh 1,450,000",Kenyan Used,Automatic,
Toyota,Ractis,2008,Black,"KSh 610,000",Kenyan Used,Automatic,187000
Volkswagen,Tiguan,2017,Brown,"KSh 3,390,000",Foreign Used,Automatic,
Nissan,Note,2013,Silver,"KSh 680,000",Kenyan Used,Automatic,139000
Toyota,Probox,2008,White,"KSh 475,000",Kenyan Used,Automatic,
Nissan,Serena,2016,Black,"KSh 1,750,000",Foreign Used,Automatic,132000
Toyota,Vitz,2012,Blue,"KSh 700,000",Kenyan Used,Automatic,
Nissan,Sylphy,2014,White,"KSh 1,170,000",Kenyan Used,Automatic,80000
Mazda,Atenza,2014,Black,"KSh 1,500,000",Kenyan Used,Automatic,
Toyota,Land,2011,Silver,"KSh 3,350,000",Kenyan Used,Automatic,
Toyota,Harrier,2016,White,"KSh 3,950,000",Foreign Used,CVT,92000
Toyota,Land,1997,Gray,"KSh 2,700,000",Kenyan Used,Manual,
Subaru,Outback,2015,Gray,"KSh 2,450,000",Kenyan Used,Automatic,96000
Suzuki,Solio,2016,Silver,"KSh 950,000",Foreign Used,Automatic,71400
Toyota,Crown,2016,White,"KSh 2,700,000",Foreign Used,Automatic,68755
Volkswagen,Passat,2016,Silver,"KSh 2,400,000",Foreign Used,Automatic,62580
Toyota,Harrier,2016,White,"KSh 3,700,000",Foreign Used,Automatic,68254
Nissan,Note,2016,Blue,"KSh 1,000,000",Foreign Used,Automatic,82450
Peugeot,2008,2018,Black,"KSh 2,299,999",Foreign Used,Automatic,110000
Toyota,Axio,2007,Silver,"KSh 840,000",Kenyan Used,Automatic,
Toyota,Land,2010,Silver,"KSh 3,600,000",Kenyan Used,Automatic,
Ford,Fiesta,2016,Blue,"KSh 1,450,000",Foreign Used,Automatic,135000
Subaru,Forester,2013,Black,"KSh 1,900,000",Kenyan Used,CVT,
Honda,Fit,2014,White,"KSh 985,000",Kenyan Used,Automatic,132531
Toyota,Land,2009,White,"KSh 3,100,000",Kenyan Used,Automatic,
Subaru,XV,2016,Beige,"KSh 2,450,000",Foreign Used,Automatic,
Audi,Q5,2016,White,"KSh 4,030,000",Foreign Used,Automatic,91000
Nissan,X-Trail,2010,Gray,"KSh 1,150,000",Kenyan Used,Automatic,
Mercedes-Benz,C200,2006,Green,"KSh 960,000",Kenyan Used,Automatic,127000
Toyota,Auris,2011,Black,"KSh 1,050,000",Kenyan Used,Automatic,140000
Subaru,Impreza,2011,Silver,"KSh 820,000",Kenyan Used,Automatic,121000
Nissan,X-Trail,2010,Gray,"KSh 1,150,000",Kenyan Used,Automatic,
Toyota,Land,2012,Beige,"KSh 5,700,000",Kenyan Used,Manual,160000
Subaru,Legacy,2013,Silver,"KSh 1,350,000",Kenyan Used,Automatic,95000
Land,Rover,1997,Green,"KSh 1,250,000",Kenyan Used,Manual,
Toyota,Ractis,2010,,"KSh 650,000",Kenyan Used,Automatic,123521
Mazda,CX-5,2013,Red,"KSh 1,800,000",Kenyan Used,Automatic,123088
Toyota,Corolla,2007,Black,"KSh 790,000",Kenyan Used,Automatic,130000
Ford,Ranger,2015,Orange,"KSh 3,200,000",Kenyan Used,Automatic,121000
Subaru,Impreza,2016,Blue,"KSh 1,700,000",Foreign Used,Automatic,88635
Nissan,X-Trail,2006,Blue,"KSh 700,000",Kenyan Used,Automatic,132000
Nissan,Lafesta,2012,Gray,"KSh 999,000",Foreign Used,Automatic,116000
Toyota,Harrier,2016,Blue,"KSh 3,850,000",Foreign Used,Automatic,
Subaru,Outback,2015,White,"KSh 2,600,000",Kenyan Used,Automatic,162000
Volkswagen,Golf,2011,Black,"KSh 1,850,000",Kenyan Used,Automatic,
Toyota,Land,2006,Beige,"KSh 2,450,000",Kenyan Used,Manual,162172
Toyota,Hilux,2017,Gray,"KSh 2,750,000",Foreign Used,Manual,
Toyota,Hilux,2016,White,"KSh 2,800,000",Foreign Used,Manual,
Toyota,Harrier,2017,White,"KSh 3,950,000",Kenyan Used,Automatic,
Toyota,Probox,2012,White,"KSh 670,000",Kenyan Used,Automatic,
Lexus,RX,2007,Blue,"KSh 2,450,000",Kenyan Used,Automatic,
Nissan,Sylphy,2010,White,"KSh 750,000",Kenyan Used,Automatic,
Nissan,Sunny,2000,Black,"KSh 160,000",Kenyan Used,Manual,124852
Toyota,Axio,2010,Gray,"KSh 871,000",Kenyan Used,Automatic,122444
Toyota,Corolla,2014,Silver,"KSh 1,300,000",Foreign Used,Automatic,97000
Subaru,Impreza,2016,Red,"KSh 3,299,999",Foreign Used,Automatic,85432
Toyota,Harrier,2014,Black,"KSh 3,250,000",Foreign Used,Automatic,89000
Mercedes-Benz,E250,2008,White,"KSh 1,480,000",Kenyan Used,Automatic,125085
Mazda,CX-5,2014,Red,"KSh 2,200,000",Foreign Used,Automatic,96140
Subaru,Levorg,2017,Blue,"KSh 1,999,999",Foreign Used,Automatic,85125
Toyota,Corolla,2015,Black,"KSh 1,500,000",Foreign Used,Automatic,79129
Mitsubishi,Shogun,2015,Brown,"KSh 4,550,000",Foreign Used,Automatic,66000
Toyota,Voxy,2010,Black,"KSh 980,000",Kenyan Used,Automatic,135011
Toyota,Corolla,2014,White,"KSh 1,320,000",Foreign Used,Automatic,99120
Audi,A6,2016,Gray,"KSh 2,799,999",Foreign Used,Automatic,118286
Honda,HR-V,2016,Blue,"KSh 2,890,000",Foreign Used,Automatic,36000
Mazda,CX-5,2017,Black,"KSh 3,300,000",Foreign Used,Automatic,
Toyota,Sienta,2016,Red,"KSh 1,600,000",Foreign Used,Automatic,103981
Mazda,Demio,2016,Gray,"KSh 1,300,000",Foreign Used,Automatic,
Nissan,Note,2016,Gray,"KSh 1,050,000",Foreign Used,Automatic,
Nissan,Note,2016,Black,"KSh 1,050,000",Foreign Used,Automatic,
Nissan,Note,2016,Brown,"KSh 1,100,000",Foreign Used,Automatic,36000
Honda,Fit,2014,White,"KSh 1,150,000",Foreign Used,Automatic,97000
Nissan,Juke,2016,Red,"KSh 1,600,000",Foreign Used,Automatic,59371
Toyota,Rush,2016,Black,"KSh 2,400,000",Foreign Used,Automatic,78000
Ford,Everest,,Black,"KSh 6,500,000",Foreign Used,Automatic,89000
Toyota,Harrier,2016,Red,"KSh 3,850,000",Foreign Used,Automatic,93000
Mini,Mini,2016,Blue,"KSh 1,600,000",Foreign Used,Automatic,66829
Toyota,Crown,,white,"KSh 3,200,000",Foreign Used,Automatic,75000
BMW,320i,2016,White,"KSh 3,200,000",Foreign Used,Automatic,68000
